Name,Team,G,PA,AB,H,2B,3B,HR,R,RBI,BB,SO,HBP,SB,CS,AVG,OBP,SLG,OPS,wOBA,wRC,BsR,Fld,Off,Def,WAR,ADP,playerid
Alex De Jesus,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.188,0.25,0.279,0.529,0.236,47,0,0,-0.1,0,0,999,sa3008842
Marco Hernandez,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.177,0.234,0.259,0.492,0.22,37,0,0,-0.1,0,0,999,sa917737
Zachary Ching,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.194,0.237,0.312,0.549,0.239,49,0,0,-0.1,0,0,999,sa1169881
Sam McWilliams,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.198,0.245,0.296,0.541,0.238,48,0,0,-0.1,0,0,999,sa3008053
Davis Liput,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.192,0.236,0.303,0.539,0.236,47,0,0,-0.1,0,0,999,sa3008141
Edwin Mateo,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.195,0.245,0.28,0.525,0.233,45,0,0,-0.1,0,0,999,sa3003364
Joseph Vranesh,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.194,0.25,0.316,0.566,0.249,55,0,0,-0.1,0,0,999,sa1170006
Kenneth Betancourt,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.197,0.23,0.264,0.494,0.218,35,0,0,-0.1,0,0,999,sa3003350
Wladimir Chalo,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.168,0.212,0.254,0.466,0.206,28,0,0,-0.1,0,0,999,sa3002863
Ismael Alcantara,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.195,0.24,0.317,0.557,0.243,52,0,0,-0.1,0,0,999,sa3002862
Jose Ramos,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.197,0.236,0.312,0.547,0.238,48,0,0,-0.1,0,0,999,sa3008845
Andrew Shaps,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.184,0.23,0.286,0.516,0.227,41,0,0,-0.1,0,0,999,sa3008430
Jacob Vogel,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.176,0.224,0.256,0.48,0.213,32,0,0,-0.1,0,0,999,sa3014473
Imanol Vargas,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.18,0.234,0.306,0.54,0.237,48,0,0,-0.1,0,0,999,sa3004972
Luis Diaz,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.166,0.199,0.271,0.47,0.205,27,0,0,-0.1,0,0,999,sa3002846
Jacob Amaya,LAD,1,3,3,1,0,0,0,0,0,0,1,0,0,0,0.228,0.291,0.368,0.659,0.287,81,0,0,-0.1,-0.1,0,999,sa3005081
Yeiner Fernandez,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.156,0.185,0.224,0.409,0.181,11,0,0,-0.1,0,0,999,sa3015182
Juan Zabala,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.146,0.191,0.214,0.404,0.179,10,0,0,-0.1,0,0,999,sa913717
Sauryn Lao,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.183,0.23,0.285,0.515,0.227,41,0,0,-0.1,0,0,999,sa917331
Aldrich De Jongh,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.177,0.218,0.269,0.487,0.214,33,0,0,-0.1,0,0,999,sa3007974
Julio Enrique,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.153,0.195,0.222,0.417,0.186,15,0,0,-0.1,0,0,999,sa3005503
Nelson Quiroz,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.141,0.172,0.201,0.373,0.166,2,0,0,-0.1,0,0,999,sa3009565
Carlos Santiago,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.15,0.175,0.207,0.382,0.169,3,0,0,-0.1,0,0,999,sa3005565
Bladimir De La Rosa,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.146,0.182,0.216,0.398,0.177,9,0,0,-0.1,0,0,999,sa3009331
Hector Martinez,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.157,0.186,0.21,0.395,0.176,8,0,0,-0.1,0,0,999,sa3002845
Juan Diaz,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.158,0.202,0.231,0.433,0.194,20,0,0,-0.1,0,0,999,sa3008862
Yhostin Chirinos,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.147,0.177,0.195,0.373,0.166,2,0,0,-0.1,0,0,999,sa3005521
Roimer Bolivar,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.153,0.189,0.223,0.412,0.183,13,0,0,-0.1,0,0,999,sa3003284
Yunior Garcia,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.145,0.175,0.225,0.399,0.176,8,0,0,-0.1,0,0,999,sa3005570
Julio Carrion,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.139,0.168,0.209,0.376,0.166,2,0,0,-0.1,0,0,999,sa3010015
Frank Rodriguez,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.135,0.169,0.193,0.361,0.162,-1,0,0,-0.1,0,0,999,sa3009330
