Name,Team,G,PA,AB,H,2B,3B,HR,R,RBI,BB,SO,HBP,SB,CS,AVG,OBP,SLG,OPS,wOBA,wRC,BsR,Fld,Off,Def,WAR,ADP,playerid
Michael Burks,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.177,0.228,0.248,0.476,0.213,31,0,0,-0.1,0,0,999,sa3007004
Lazaro Leal,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.198,0.247,0.305,0.551,0.242,51,0,0,-0.1,0,0,999,sa3008940
Brandon Bossard,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.167,0.234,0.23,0.463,0.212,30,0,0,-0.1,0,0,999,sa3015050
Tyler Osik,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.19,0.241,0.304,0.545,0.239,49,0,0,-0.1,0,0,999,sa3010017
Wilber Sanchez,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.164,0.198,0.241,0.439,0.194,18,0,0,-0.1,0,0,999,sa3008941
Shawn Goosenberg,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.168,0.215,0.238,0.453,0.203,24,0,0,-0.1,0,0,999,sa3017116
James Beard,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.154,0.21,0.239,0.449,0.201,23,0,0,-0.1,0,0,999,sa3010038
Damon Gladney,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.153,0.202,0.246,0.448,0.199,22,0,0,-0.1,0,0,999,sa3010043
Johnabiell Laureano,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.175,0.213,0.271,0.484,0.212,30,0,0,-0.1,0,0,999,sa3005787
Bryce Bush,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.166,0.217,0.258,0.475,0.211,30,0,0,-0.1,0,0,999,sa3008278
Benyamin Bailey,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.174,0.213,0.267,0.48,0.211,29,0,0,-0.1,0,0,999,sa3009343
Chase Krogman,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.149,0.215,0.253,0.468,0.21,29,0,0,-0.1,0,0,999,sa3011615
