Name,Team,G,PA,AB,H,2B,3B,HR,R,RBI,BB,SO,HBP,SB,CS,AVG,OBP,SLG,OPS,wOBA,wRC,BsR,Fld,Off,Def,WAR,ADP,playerid
Edwin Figuera,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.227,0.269,0.315,0.585,0.255,56,0,0,-0.1,0,0,999,sa872730
Greg Deichmann,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.22,0.297,0.354,0.651,0.286,76,0,0,0,0,0,999,19872
Reivaj Garcia,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.222,0.263,0.317,0.579,0.254,55,0,0,-0.1,0,0,999,sa3006900
Cameron Balego,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.228,0.299,0.369,0.668,0.292,80,0,0,0,0,0,999,sa3004517
Christian Donahue,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.223,0.279,0.316,0.595,0.263,61,0,0,-0.1,0,0,999,sa3005401
Vance Vizcaino,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.231,0.293,0.349,0.641,0.281,72,0,0,0,0,0,999,sa658828
Alexander Canario,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.205,0.253,0.351,0.603,0.261,60,0,0,-0.1,0,0,999,sa3003316
Bryce Windham,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.215,0.27,0.314,0.584,0.258,57,0,0,-0.1,0,0,999,sa3010403
Yonathan Perlaza,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.229,0.274,0.361,0.635,0.275,69,0,0,0,0,0,999,sa917302
Harrison Wenson,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.166,0.232,0.295,0.528,0.233,41,0,0,-0.1,0,0,999,sa738936
Zach Davis,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.23,0.289,0.323,0.612,0.271,66,0,0,0,0,0,999,sa918888
Cole Roederer,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.196,0.257,0.3,0.557,0.247,50,0,0,-0.1,0,0,999,sa3008184
Pablo Aliendo,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.183,0.232,0.271,0.503,0.223,35,0,0,-0.1,0,0,999,sa3006220
Yohendrick Pinango,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.233,0.271,0.328,0.599,0.261,60,0,0,-0.1,0,0,999,sa3009539
Brycelin Ball,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.198,0.277,0.336,0.613,0.27,66,0,0,0,0,0,999,sa1170451
Grayson Byrd,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.217,0.272,0.333,0.605,0.265,62,0,0,0,0,0,999,sa3010387
Caleb Knight,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.165,0.23,0.251,0.48,0.217,31,0,0,-0.1,0,0,999,sa3008279
Jacob Slaughter,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.203,0.244,0.288,0.532,0.234,42,0,0,-0.1,0,0,999,sa3007871
Edmond Americaan,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.191,0.243,0.283,0.525,0.233,41,0,0,-0.1,0,0,999,sa3008341
Josue Huma,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.199,0.248,0.276,0.524,0.233,41,0,0,-0.1,0,0,999,sa3003379
Tyler Durna,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.216,0.275,0.313,0.588,0.26,59,0,0,-0.1,0,0,999,sa3007879
