Name,Team,G,PA,AB,H,2B,3B,HR,R,RBI,BB,SO,HBP,SB,CS,AVG,OBP,SLG,OPS,wOBA,wRC,BsR,Fld,Off,Def,WAR,ADP,playerid
Kevin Kendall,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.197,0.237,0.266,0.503,0.223,42,0,0,-0.1,0,0,999,sa3017212
Jaylen Palmer,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.185,0.245,0.278,0.523,0.232,48,0,0,-0.1,0,0,999,sa3008297
Jose Mena,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.174,0.22,0.256,0.477,0.212,35,0,0,-0.1,0,0,999,sa919893
Oscar Campos,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.179,0.214,0.264,0.478,0.21,34,0,0,-0.1,0,0,999,sa831986
Jose Colina,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.161,0.213,0.252,0.465,0.207,32,0,0,-0.1,0,0,999,sa872875
Juan Uriarte,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.175,0.214,0.254,0.468,0.207,32,0,0,-0.1,0,0,999,sa872569
Zachary Ashford,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.207,0.258,0.292,0.551,0.244,56,0,0,-0.1,0,0,999,sa3009886
Branden Fryman,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.188,0.222,0.251,0.473,0.209,33,0,0,-0.1,0,0,999,sa3010853
Eduardo Nunez,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.225,0.262,0.335,0.597,0.26,66,0,0,0,0,0,999,6848
William Jordan,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.177,0.225,0.263,0.488,0.217,38,0,0,-0.1,0,0,999,sa3017214
Alexander Ramirez,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.182,0.221,0.271,0.491,0.216,38,0,0,-0.1,0,0,999,sa3014695
Matt O'Neill,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.14,0.213,0.211,0.423,0.195,24,0,0,-0.1,0,0,999,sa1170279
Wilmer Reyes,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.209,0.244,0.305,0.549,0.24,53,0,0,-0.1,0,0,999,sa917118
Joseph Suozzi,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.184,0.231,0.286,0.517,0.228,45,0,0,-0.1,0,0,999,sa3015106
Shervyen Newton,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.162,0.211,0.231,0.442,0.199,26,0,0,-0.1,0,0,999,sa917119
Justin Guerrera,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.173,0.209,0.253,0.462,0.203,29,0,0,-0.1,0,0,999,sa3017082
Jake Ortega,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.151,0.194,0.212,0.406,0.182,16,0,0,-0.1,0,0,999,sa3010402
Brandon McIlwain,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.175,0.225,0.272,0.498,0.22,40,0,0,-0.1,0,0,999,sa3015076
Cesar Berbesi,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.167,0.215,0.224,0.44,0.198,26,0,0,-0.1,0,0,999,sa3008740
Tanner Murphy,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.163,0.217,0.26,0.477,0.212,35,0,0,-0.1,0,0,999,sa1170052
Warren Saunders,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.192,0.229,0.265,0.494,0.218,39,0,0,-0.1,0,0,999,sa3011405
Juan Loyo,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.138,0.177,0.194,0.371,0.167,6,0,0,-0.1,0,0,999,sa3005948
Omar De Los Santos,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.17,0.206,0.25,0.456,0.201,28,0,0,-0.1,0,0,999,sa3008938
Dyron Campos,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.152,0.19,0.218,0.408,0.182,15,0,0,-0.1,0,0,999,sa3008937
Franklin Linares,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.146,0.18,0.19,0.369,0.166,5,0,0,-0.1,0,0,999,sa3009820
Carlos Dominguez,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.138,0.17,0.211,0.381,0.169,7,0,0,-0.1,0,0,999,sa3009191
Albert Suarez,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.152,0.181,0.195,0.376,0.168,6,0,0,-0.1,0,0,999,sa3002855
William Lugo,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.14,0.166,0.187,0.353,0.157,0,0,0,-0.1,0,0,999,sa3010876
Gregory Guerrero,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.142,0.173,0.19,0.363,0.162,3,0,0,-0.1,0,0,999,sa917296
Raul Beracierta,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.148,0.184,0.216,0.4,0.178,13,0,0,-0.1,0,0,999,sa917116
Eduardo Salazar,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.139,0.173,0.203,0.377,0.168,6,0,0,-0.1,0,0,999,sa3005569
Ronis Aybar,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.136,0.168,0.2,0.368,0.163,4,0,0,-0.1,0,0,999,sa3011663
Chance Sisco,NYM,18,72,63,13,3,0,2,8,7,7,20,2,0,0,0.214,0.306,0.36,0.666,0.294,83,-0.1,0.1,-1.6,1.6,0,999,15694
