Name,Team,W,L,ERA,GS,G,SV,IP,H,ER,HR,SO,BB,WHIP,K_per_9,BB_per_9,FIP,WAR,RA9_WAR,ADP,playerid
David McKay,DET,0,0,4.67,0,1,0,1,1,1,0,1,1,1.46,9.38,4.79,4.74,0,0,999,19814
Will Vest,DET,0,0,4.73,0,1,0,1,1,1,0,1,0,1.47,7.09,3.89,4.79,0,0,999,19769
Brad Bass,DET,0,0,4.88,0,1,0,1,1,1,0,1,0,1.44,7.19,3.52,4.91,0,0,999,sa829618
Maxwell Green,DET,0,0,4.8,0,1,0,1,1,1,0,1,0,1.47,6.62,3.71,4.97,0,0,999,sa3004092
Yasin Chentouf,DET,0,0,4.93,0,1,0,1,1,1,0,1,0,1.52,6.62,4.12,5.01,0,0,999,sa3006950
Ruben Garcia,DET,0,0,4.92,0,1,0,1,1,1,0,1,1,1.52,7.91,4.74,5.01,0,0,999,sa918319
Mark Ecker,DET,0,0,5.05,0,1,0,1,1,1,0,1,0,1.52,7.33,4.39,5.13,0,0,999,sa918000
Zachary Hess,DET,0,0,5.1,0,1,0,1,1,1,0,1,1,1.56,7.88,5.06,5.21,0,0,999,sa3010777
Chavez Fernander,DET,0,0,5.21,0,1,0,1,1,1,0,1,0,1.52,7.1,4.21,5.27,0,0,999,sa3007240
Nivaldo Rodriguez,DET,0,0,5.12,0,1,0,1,1,1,0,1,0,1.51,6.29,3.87,5.24,0,0,999,22449
Bryce Tassin,DET,0,0,5.32,0,1,0,1,1,1,0,1,1,1.65,5.99,4.97,5.41,0,0,999,sa3010814
Jared Tobey,DET,0,0,5.39,0,1,0,1,1,1,0,1,1,1.69,6.81,5.77,5.64,0,0,999,sa3007263
Christopher Mauloni,DET,0,0,5.58,0,1,0,1,1,1,0,1,1,1.67,7.18,5.6,5.67,0,0,999,sa3014977
Logan Shore,DET,1,1,5.6,3,3,0,18,20,11,3,13,8,1.52,6.15,3.74,5.64,0,0,999,sa738442
Michael Bienlien,DET,0,0,5.72,0,1,0,1,1,1,0,1,1,1.73,5.94,5.65,5.86,0,0,999,sa3010649
Gabriel Sequeira,DET,0,0,5.64,0,1,0,1,1,1,0,1,1,1.77,6.65,6.41,5.89,0,0,999,sa3014858
Dario Gardea,DET,0,0,5.99,0,1,0,1,1,1,0,1,1,1.74,5.91,5.57,6.03,0,0,999,sa3007598
Angel Reyes,DET,0,0,5.98,0,1,0,1,1,1,0,1,1,1.71,5.86,5.39,6.1,0,0,999,sa3006985
Jack Dellinger,DET,0,0,6.03,0,1,0,1,1,1,0,1,1,1.79,5.74,5.99,6.1,0,0,999,sa3010838
Matthew Walker,DET,0,0,6.06,0,1,0,1,1,1,0,1,1,1.82,5.36,6.13,6.22,0,0,999,sa1169914
Gary Crosby,DET,0,0,5.99,0,1,0,1,1,1,0,1,1,1.83,5.01,6.17,6.23,0,0,999,sa3004477
Andrew Magno,DET,0,0,5.99,0,1,0,1,1,1,0,1,1,1.88,6.68,7.45,6.3,0,0,999,sa3010824
Williander Moreno,DET,0,0,6.28,0,1,0,1,1,1,0,1,1,1.77,5.83,5.85,6.37,0,0,999,sa3005698
Erick Pinales,DET,0,0,6.65,0,1,0,1,1,1,0,1,1,1.99,5.38,7.78,6.8,0,0,999,sa3007963
Martin Herrera,DET,0,0,7.21,0,1,0,1,1,1,0,0,1,2.04,4.28,7.6,7.27,0,0,999,sa3007725
Darwyn Zambrano,DET,0,0,7.16,0,1,0,1,1,1,0,1,1,2.15,6.04,9.31,7.31,0,0,999,sa3010373
Cristhian Tortosa,DET,0,0,7.12,0,1,0,1,1,1,0,1,1,2.17,5.42,9.47,7.4,0,0,999,sa920454
Andy Santana,DET,0,0,7.42,0,1,0,1,1,1,0,0,1,2.07,4.16,7.78,7.43,0,0,999,sa3002957
Jesus Cruz,DET,0,0,7.49,0,1,0,1,1,1,0,1,1,2.22,5.14,9.65,7.6,0,0,999,sa3008699
Juan Polanco,DET,0,0,7.51,0,1,0,1,1,1,0,1,1,2.16,4.65,8.75,7.58,0,0,999,sa3009719
Jose Peraza,DET,0,0,7.62,0,1,0,1,1,1,0,1,1,2.16,4.62,8.77,7.63,0,0,999,sa3009594
Wilmer Fenelon,DET,0,0,7.57,0,1,0,1,1,1,0,1,1,2.22,5.28,9.74,7.66,0,0,999,sa3006976
Drew Carlton,DET,0,0,5.19,0,4,0,4,4,2,1,3,2,1.45,6.63,3.38,5.27,0,0,999,19868
Francisco Jimenez,DET,0,0,7.77,0,1,0,1,1,1,0,1,1,2.26,5.48,10.09,7.88,0,0,999,sa3006517
Elvin Rodriguez,DET,0,1,4.92,0,10,0,10,10,5,2,9,4,1.39,7.75,3.39,5.01,0,0,999,sa873437
Angel De Jesus,DET,1,2,4.66,0,32,0,32,30,17,4,31,17,1.47,8.6,4.69,4.78,-0.1,0,999,sa921876
Rony Garcia,DET,1,2,5.13,3,17,0,32,33,18,6,27,13,1.45,7.55,3.76,5.18,-0.1,0,999,20430
Jason Foley,DET,2,2,4.56,0,38,0,38,38,19,5,32,18,1.48,7.59,4.26,4.67,-0.1,0,999,19531
Joseph Navilhon,DET,1,1,4.8,0,28,0,28,28,15,5,24,11,1.39,7.65,3.42,4.91,-0.1,0,999,sa918459
Bryan Garcia,DET,2,2,5.14,0,42,0,42,44,24,7,33,20,1.52,7,4.21,5.22,-0.3,-0.3,999,19457
