Name,Team,W,L,ERA,GS,G,SV,IP,H,ER,HR,SO,BB,WHIP,K_per_9,BB_per_9,FIP,WAR,RA9_WAR,ADP,playerid
Daniel Duarte,CIN,1,1,4.6,0,24,0,24,23,12,4,25,11,1.44,9.34,4.26,4.58,0,0.1,999,sa877364
Riley O'Brien,CIN,1,1,4.43,0,16,0,16,15,8,2,17,7,1.4,9.4,4.03,4.45,0,0.1,999,20348
Dauri Moreta,CIN,2,2,4.62,0,44,0,44,43,23,8,45,16,1.33,9.13,3.17,4.6,0,0.1,597.8,21101
Tejay Antone,CIN,0,0,3.62,0,1,0,1,1,0,0,1,0,1.26,10.63,3.58,3.61,0,0.1,599.7,16233
Phillip Diehl,CIN,0,0,4.42,0,1,0,1,1,0,0,1,0,1.34,9.5,3.37,4.42,0,0,999,20030
Ryan Olson,CIN,0,0,4.64,0,1,0,1,1,1,0,1,0,1.47,9.12,4.38,4.6,0,0,999,sa918258
Joel Kuhnel,CIN,0,0,4.7,0,1,0,1,1,1,0,1,0,1.41,9.08,3.76,4.64,0,0,999,19995
Ryan Nutof,CIN,0,0,4.67,0,1,0,1,1,1,0,1,0,1.43,9.14,4.08,4.65,0,0,999,sa915630
Braxton Roxby,CIN,0,0,4.68,0,1,0,1,1,1,0,1,1,1.47,9.57,4.62,4.66,0,0,999,sa3014811
Miguel Figueroa,CIN,0,0,4.71,0,1,0,1,1,1,0,1,1,1.48,9.75,4.8,4.7,0,0,999,sa916836
Chris Volstad,CIN,0,0,4.86,0,1,0,1,1,1,0,1,0,1.46,6.84,3.11,4.75,0,0,999,9901
Mac Sceroler,CIN,0,0,4.73,0,1,0,1,1,1,0,1,0,1.37,8.99,3.29,4.66,0,0,999,22218
Randall Wynne,CIN,0,0,5.37,0,0,0,1,1,1,0,1,0,1.4,6.53,2.25,5.3,0,0,999,sa3010144
Ricardo Salinas,CIN,0,0,5.36,0,0,0,1,1,1,0,1,0,1.5,8.03,4.01,5.32,0,0,999,sa3007456
Bryce Bonnin,CIN,0,0,5.45,0,0,0,1,1,1,0,1,1,1.58,7.81,4.67,5.4,0,0,999,sa3014453
Eduardo Salazar,CIN,0,0,5.46,0,0,0,1,1,1,0,1,0,1.52,7.23,3.8,5.42,0,0,999,sa3003131
James Proctor,CIN,0,0,5.54,0,0,0,1,1,1,0,1,1,1.67,7.16,5.29,5.54,0,0,999,sa3014804
Evan Kravetz,CIN,0,0,5.48,0,0,0,1,1,1,0,1,1,1.65,7.35,5.14,5.54,0,0,999,sa3010559
William Spiers,CIN,0,0,5.79,0,0,0,1,1,1,0,1,0,1.58,7.37,4.26,5.68,0,0,999,sa3014863
Christian Roa,CIN,0,0,5.91,0,0,0,1,1,1,0,1,1,1.66,6.92,4.9,5.86,0,0,999,sa3014477
Lyon Richardson,CIN,0,0,5.91,0,0,0,1,1,1,0,1,1,1.66,6.83,4.84,5.87,0,0,999,sa3007727
Spencer Stockton,CIN,0,0,6.02,0,0,0,1,1,1,0,1,0,1.63,6.81,4.47,5.98,0,0,999,sa3011500
Miguel Medrano,CIN,0,0,6.01,0,0,0,1,1,1,0,1,1,1.72,6.64,5.36,6,0,0,999,sa947763
Gabriel Aguilera,CIN,0,0,6.05,0,0,0,1,1,1,0,1,1,1.74,6.19,5.36,6.02,0,0,999,sa3009494
Connor Curlis,CIN,0,0,5.96,0,0,0,1,1,1,0,1,1,1.6,7.21,4.58,6.12,0,0,999,sa3006707
James Marinan,CIN,0,0,6.5,0,0,0,1,1,1,0,1,1,1.79,6.06,5.61,6.43,0,0,999,sa3005121
Tanner Cooper,CIN,0,0,6.6,0,0,0,1,1,1,0,1,1,1.83,6.46,6.09,6.52,0,0,999,sa1170930
Jose Franco,CIN,0,0,6.67,0,0,0,1,1,1,0,1,1,1.82,6.8,6.24,6.64,0,0,999,sa3008714
Justin McGregor,CIN,0,0,6.79,0,0,0,1,1,1,0,1,1,1.87,4.78,5.63,6.66,0,0,999,sa3007492
Dualvert Gutierrez,CIN,0,0,6.64,0,0,0,1,1,1,0,1,1,1.9,5.39,6.62,6.66,0,0,999,sa3015452
Martin Salazar,CIN,0,0,6.93,0,0,0,1,1,1,0,1,1,1.94,5.35,6.58,6.85,0,0,999,sa3009506
Nestor Lorant,CIN,0,0,6.97,0,0,0,1,1,1,0,1,1,1.93,5.14,6.72,6.96,0,0,999,sa3011640
Juan Martinez,CIN,0,0,6.95,0,0,0,1,1,1,0,1,1,1.99,4.87,7.2,6.96,0,0,999,sa3016278
Elkyn Chirinos,CIN,0,0,7.15,0,0,0,1,1,1,0,1,1,1.98,4.77,7.09,7.16,0,0,999,sa3011775
Reynardo Cruz,CIN,0,0,7.32,0,0,0,1,1,1,0,1,1,2.04,5.86,7.74,7.22,0,0,999,sa3016032
Vladimir Davila,CIN,0,0,7.34,0,0,0,1,1,1,0,0,1,2.05,4.5,7.55,7.32,0,0,999,sa3016585
Miguel Lar,CIN,0,0,7.96,0,0,0,1,1,1,0,1,1,2.11,5.06,7.89,7.83,0,0,999,sa3005453
Carson Fulmer,CIN,0,0,4.81,0,1,0,1,1,1,0,1,1,1.49,9.33,4.7,4.81,0,0,999,18311
Brandon Bailey,CIN,0,0,4.86,0,1,0,1,1,1,0,1,0,1.46,8.88,4.11,4.82,0,0,999,19582
Matt Pidich,CIN,0,0,4.87,0,1,0,1,1,1,0,1,0,1.44,8.2,3.61,4.83,0,0,999,sa915680
Karsen Lindell,CIN,0,0,4.91,0,1,0,1,1,1,0,1,1,1.55,9.33,5.26,4.94,0,0,999,sa875227
Michael Byrne,CIN,0,0,4.83,0,8,0,8,8,4,1,7,4,1.49,7.83,3.96,4.8,0,0,999,sa3008227
Eddy Demurias,CIN,0,0,4.98,0,1,0,1,1,1,0,1,1,1.54,8.23,4.66,5,0,0,999,sa3007852
Kyle Dowdy,CIN,0,0,5.05,0,1,0,1,1,1,0,1,1,1.56,8.64,5.03,5.08,0,0,999,19285
Tyler Thornburg,CIN,0,0,5.13,0,1,0,1,1,1,0,1,0,1.48,9.24,4.46,5.11,0,0,999,10688
Charles Weickel,CIN,0,0,5.12,0,1,0,1,1,1,0,1,0,1.5,8.24,4.23,5.11,0,0,999,sa657871
Joseph Keys,CIN,0,0,5.16,0,1,0,1,1,1,0,1,1,1.57,8.2,4.81,5.12,0,0,999,sa1170341
Andrew Fisher,CIN,0,0,5.17,0,1,0,1,1,1,0,1,1,1.66,8.13,5.74,5.34,0,0,999,sa1172135
Steven Branche,CIN,0,0,5.48,0,1,0,1,1,1,0,1,1,1.69,8.65,6.15,5.53,0,0,999,sa3014866
Aaron Fossas,CIN,0,0,5.56,0,1,0,1,1,1,0,1,0,1.52,6.98,3.65,5.54,0,0,999,sa919827
Matthew Gill,CIN,0,0,5.54,0,1,0,1,1,1,0,1,1,1.7,6.66,5.35,5.56,0,0,999,sa1170441
Connor Bennett,CIN,0,0,5.53,0,1,0,1,1,1,0,1,1,1.67,8.55,5.91,5.56,0,0,999,sa876135
Pedro Garcia,CIN,0,0,5.67,0,1,0,1,1,1,0,1,1,1.7,7.91,5.81,5.69,0,0,999,sa3011805
Francis Peguero,CIN,0,0,5.69,0,1,0,1,1,1,0,1,1,1.64,7.63,5.1,5.7,0,0,999,sa3005209
Vincent Timpanelli,CIN,0,0,5.6,0,1,0,1,1,1,0,1,1,1.72,8.82,6.58,5.71,0,0,999,sa3014814
Jake Gilbert,CIN,0,0,5.75,0,1,0,1,1,1,0,1,1,1.73,7.53,6.02,5.8,0,0,999,sa1172846
Tyler Garbee,CIN,0,0,6.09,0,1,0,1,1,1,0,1,1,1.78,7.28,6.25,6.11,0,0,999,sa1170086
Ricky Karcher,CIN,0,0,6.11,0,1,0,1,1,1,0,1,1,1.9,8.55,7.97,6.21,0,0,999,sa3004590
Nicholas Hanson,CIN,0,0,6.26,0,1,0,1,1,1,0,1,1,1.89,6.35,6.85,6.28,0,0,999,sa917957
Brett Lockwood,CIN,0,0,6.28,0,1,0,1,1,1,0,1,1,1.91,6.37,6.99,6.31,0,0,999,sa3015041
John Schneider,CIN,0,0,6.28,0,1,0,1,1,1,0,1,1,1.91,7.7,7.65,6.36,0,0,999,sa3007489
Manuel Cachutt,CIN,0,0,6.53,0,1,0,1,1,1,0,1,1,1.92,6.44,7.06,6.54,0,0,999,sa3003133
Luis Mey,CIN,0,0,6.52,0,1,0,1,1,1,0,1,1,1.96,6.53,7.59,6.59,0,0,999,sa3010130
Alberto Gonzalez,CIN,0,0,6.8,0,1,0,1,1,1,0,1,1,1.98,7.41,8.11,6.85,0,0,999,sa3007239
Juan Abril,CIN,0,0,6.83,0,1,0,1,1,1,0,1,1,2,7.09,8.21,6.88,0,0,999,sa3002921
Frainger Aranguren,CIN,0,0,7.05,0,1,0,1,1,1,0,1,1,1.91,5.6,6.48,7.01,0,0,999,sa3003132
Jacob Gozzo,CIN,0,0,7.15,0,1,0,1,1,1,0,1,1,2.07,6.66,8.59,7.22,0,0,999,sa3014979
Omar Conoropo,CIN,0,0,7.16,0,1,0,1,1,1,0,1,1,2.04,5.58,7.82,7.24,0,0,999,sa917047
Jacques Pucheu,CIN,1,1,4.82,0,12,0,12,12,6,2,12,6,1.46,8.91,4.37,4.98,0,0,999,sa3010631
Jose Peralta,CIN,0,0,7.5,0,1,0,1,1,1,0,1,1,2.05,5.16,7.47,7.39,0,0,999,sa3006357
Pedro Moreno,CIN,0,0,7.53,0,1,0,1,1,1,0,1,1,2.19,6.01,9.31,7.54,0,0,999,sa3006114
Marwin Ramirez,CIN,0,0,7.41,0,1,0,1,1,1,0,1,1,2.16,5.61,9.2,7.52,0,0,999,sa3010372
Eddy Alcantara,CIN,0,0,7.33,0,1,0,1,1,1,0,1,1,2.25,5.49,10.16,7.65,0,0,999,sa3008730
Jared Solomon,CIN,0,0,5.76,0,4,0,4,4,3,1,3,3,1.72,7.61,5.9,5.8,0,-0.1,999,sa3004589
