Name,Team,W,L,ERA,GS,G,SV,IP,H,ER,HR,SO,BB,WHIP,K_per_9,BB_per_9,FIP,WAR,RA9_WAR,ADP,playerid
Brandon Jenkins,CHW,0,0,6.59,0,1,0,1,1,1,0,1,1,1.95,6.79,7.91,6.88,0,0,999,sa3014855
Frander Veras,CHW,0,0,6.61,0,1,0,1,1,1,0,1,1,1.98,5.94,7.78,6.93,0,0,999,sa3008723
Corey Stone,CHW,0,0,6.55,0,1,0,1,1,1,0,1,1,2.01,5.86,8.09,6.99,0,0,999,sa3010562
Dionicio Jimenez,CHW,0,0,7.19,0,1,0,1,1,1,0,1,1,2.08,4.96,8.24,7.32,0,0,999,sa3006072
Nathan Pawelczyk,CHW,0,0,7.32,0,1,0,1,1,1,0,1,1,2.13,5.01,8.7,7.62,0,0,999,sa1169852
Tyson Messer,CHW,0,0,7.46,0,1,0,1,1,1,0,1,1,2.13,5.81,9,7.74,0,0,999,sa3010114
Miguel Toribio,CHW,0,0,7.49,0,1,0,1,1,1,0,1,1,2.21,5.1,9.42,7.62,0,0,999,sa3009480
Daniel Gonzalez,CHW,0,0,7.43,0,1,0,1,1,1,0,1,1,2.24,5.05,9.76,7.7,0,0,999,sa3015957
Oriel Castro,CHW,0,0,7.52,0,1,0,1,1,1,0,1,1,2.22,5.4,9.72,7.74,0,0,999,sa3008264
Nicholas Johnson,CHW,0,0,7.87,0,1,0,1,1,1,0,1,1,2.23,4.8,9.32,8.09,0,0,999,sa3006773
Francisco Benitez,CHW,0,0,7.71,0,1,0,1,1,1,0,1,1,2.28,5.03,10.09,7.86,0,0,999,sa3006071
Jesus Rondon,CHW,0,0,8.12,0,1,0,1,1,1,0,1,1,2.28,5.35,10.1,8.36,0,0,999,sa3005704
Anderson Severino,CHW,1,1,4.85,0,24,0,24,23,13,4,22,14,1.57,8.39,5.42,5.22,-0.1,-0.1,999,sa838671
